Learning Rate, Gamma, Reward 
0.7500000000000001, 0.6, -25.0
0.7500000000000001, 0.6, 63.0
0.7500000000000001, 0.6, 71.0
0.7500000000000001, 0.6, 64.0
0.7500000000000001, 0.6, 69.0
0.7500000000000001, 0.6, 46.0
0.7500000000000001, 0.6, 45.0
0.7500000000000001, 0.6, -339.0
0.7500000000000001, 0.6, 63.0
0.7500000000000001, 0.6, 43.0
0.7500000000000001, 0.6, 53.0
0.7500000000000001, 0.6, 69.0
0.7500000000000001, 0.6, 58.0
0.7500000000000001, 0.6, 61.0
0.7500000000000001, 0.6, 57.0
0.7500000000000001, 0.6, -234.0
0.7500000000000001, 0.6, 72.0
0.7500000000000001, 0.6, 49.0
0.7500000000000001, 0.6, 68.0
0.7500000000000001, 0.6, 66.0
0.7500000000000001, 0.6, 57.0
0.7500000000000001, 0.6, 62.0
0.7500000000000001, 0.6, 61.0
0.7500000000000001, 0.6, 48.0
0.7500000000000001, 0.6, 47.0
0.7500000000000001, 0.6, -112.0
0.7500000000000001, 0.6, 48.0
0.7500000000000001, 0.6, 63.0
0.7500000000000001, 0.6, 66.0
0.7500000000000001, 0.6, 54.0
0.7500000000000001, 0.6, 43.0
0.7500000000000001, 0.6, 55.0
0.7500000000000001, 0.6, 44.0
0.7500000000000001, 0.6, 54.0
0.7500000000000001, 0.6, 50.0
0.7500000000000001, 0.6, 59.0
0.7500000000000001, 0.6, 54.0
0.7500000000000001, 0.6, 66.0
0.7500000000000001, 0.6, 57.0
0.7500000000000001, 0.6, 65.0
0.7500000000000001, 0.6, 60.0
0.7500000000000001, 0.6, 65.0
0.7500000000000001, 0.6, 51.0
0.7500000000000001, 0.6, 58.0
0.7500000000000001, 0.6, 63.0
0.7500000000000001, 0.65, -1254.0
0.7500000000000001, 0.65, -298.0
0.7500000000000001, 0.65, -175.0
0.7500000000000001, 0.65, -227.0
0.7500000000000001, 0.65, 32.0
0.7500000000000001, 0.65, -9.0
0.7500000000000001, 0.65, -991.0
0.7500000000000001, 0.65, -63.0
0.7500000000000001, 0.65, 1.0
0.7500000000000001, 0.65, -48.0
0.7500000000000001, 0.65, -83.0
0.7500000000000001, 0.65, -109.0
0.7500000000000001, 0.65, -8.0
0.7500000000000001, 0.65, -411.0
0.7500000000000001, 0.65, -59.0
0.7500000000000001, 0.65, -76.0
0.7500000000000001, 0.65, -10.0
0.7500000000000001, 0.65, 10.0
0.7500000000000001, 0.65, 9.0
0.7500000000000001, 0.65, 45.0
0.7500000000000001, 0.65, 40.0
0.7500000000000001, 0.65, 7.0
0.7500000000000001, 0.65, 43.0
0.7500000000000001, 0.65, -58.0
0.7500000000000001, 0.65, 25.0
0.7500000000000001, 0.65, -25.0
0.7500000000000001, 0.65, 25.0
0.7500000000000001, 0.65, 43.0
0.7500000000000001, 0.65, 28.0
0.7500000000000001, 0.65, 60.0
0.7500000000000001, 0.65, 71.0
0.7500000000000001, 0.65, 53.0
0.7500000000000001, 0.65, 41.0
0.7500000000000001, 0.65, 44.0
0.7500000000000001, 0.65, 61.0
0.7500000000000001, 0.65, 28.0
0.7500000000000001, 0.65, 36.0
0.7500000000000001, 0.65, 58.0
0.7500000000000001, 0.65, 48.0
0.7500000000000001, 0.65, 52.0
0.7500000000000001, 0.65, 67.0
0.7500000000000001, 0.65, 48.0
0.7500000000000001, 0.65, 63.0
0.7500000000000001, 0.65, 55.0
0.7500000000000001, 0.65, 62.0
0.7500000000000001, 0.65, 62.0
0.7500000000000001, 0.65, 65.0
0.7500000000000001, 0.65, 45.0
0.7500000000000001, 0.65, 64.0
0.7500000000000001, 0.65, 66.0
0.7500000000000001, 0.65, 61.0
0.7500000000000001, 0.65, 45.0
0.7500000000000001, 0.65, 67.0
0.7500000000000001, 0.65, 60.0
0.7500000000000001, 0.65, 57.0
0.7500000000000001, 0.65, 50.0
0.7500000000000001, 0.65, 60.0
0.7500000000000001, 0.65, 64.0
0.7500000000000001, 0.65, 62.0
0.7500000000000001, 0.65, 61.0
0.7500000000000001, 0.65, 68.0
0.7500000000000001, 0.65, 62.0
0.7500000000000001, 0.65, 58.0
0.7500000000000001, 0.65, 37.0
0.7500000000000001, 0.65, 32.0
0.7500000000000001, 0.65, 69.0
0.7500000000000001, 0.65, 53.0
0.7500000000000001, 0.65, 58.0
0.7500000000000001, 0.65, 61.0
0.7500000000000001, 0.65, 69.0
0.7500000000000001, 0.65, 47.0
0.7500000000000001, 0.65, 73.0
0.7500000000000001, 0.65, 57.0
0.7500000000000001, 0.65, 64.0
0.7500000000000001, 0.65, 67.0
0.7500000000000001, 0.65, 55.0
0.7500000000000001, 0.65, 70.0
0.7500000000000001, 0.65, 61.0
0.7500000000000001, 0.65, 67.0
0.7500000000000001, 0.65, 49.0
0.7500000000000001, 0.65, 67.0
0.7500000000000001, 0.65, 67.0
0.7500000000000001, 0.65, 60.0
0.7500000000000001, 0.65, 56.0
0.7500000000000001, 0.65, 59.0
0.7500000000000001, 0.65, 62.0
0.7500000000000001, 0.65, 70.0
0.7500000000000001, 0.65, 59.0
0.7500000000000001, 0.65, 50.0
0.7500000000000001, 0.65, 53.0
0.7500000000000001, 0.65, 67.0
0.7500000000000001, 0.65, 57.0
0.7500000000000001, 0.65, -16.0
0.7500000000000001, 0.65, 50.0
0.7500000000000001, 0.65, 60.0
0.7500000000000001, 0.65, 11.0
0.7500000000000001, 0.65, 4.0
0.7500000000000001, 0.65, 66.0
0.7500000000000001, 0.65, 66.0
0.7500000000000001, 0.65, 65.0
0.7500000000000001, 0.7000000000000001, -641.0
0.7500000000000001, 0.7000000000000001, -348.0
0.7500000000000001, 0.7000000000000001, -265.0
0.7500000000000001, 0.7000000000000001, -98.0
0.7500000000000001, 0.7000000000000001, -49.0
0.7500000000000001, 0.7000000000000001, -302.0
0.7500000000000001, 0.7000000000000001, -141.0
0.7500000000000001, 0.7000000000000001, -38.0
0.7500000000000001, 0.7000000000000001, -60.0
0.7500000000000001, 0.7000000000000001, -144.0
0.7500000000000001, 0.7000000000000001, -516.0
0.7500000000000001, 0.7000000000000001, -36.0
0.7500000000000001, 0.7000000000000001, -129.0
0.7500000000000001, 0.7000000000000001, -106.0
0.7500000000000001, 0.7000000000000001, 48.0
0.7500000000000001, 0.7000000000000001, -6.0
0.7500000000000001, 0.7000000000000001, 33.0
0.7500000000000001, 0.7000000000000001, -63.0
0.7500000000000001, 0.7000000000000001, -75.0
0.7500000000000001, 0.7000000000000001, -12.0
0.7500000000000001, 0.7000000000000001, -18.0
0.7500000000000001, 0.7000000000000001, -14.0
0.7500000000000001, 0.7000000000000001, 33.0
0.7500000000000001, 0.7000000000000001, 36.0
0.7500000000000001, 0.7000000000000001, -5.0
0.7500000000000001, 0.7000000000000001, 32.0
0.7500000000000001, 0.7000000000000001, -63.0
0.7500000000000001, 0.7000000000000001, -14.0
0.7500000000000001, 0.7000000000000001, 37.0
0.7500000000000001, 0.7000000000000001, 57.0
0.7500000000000001, 0.7000000000000001, 51.0
0.7500000000000001, 0.7000000000000001, 57.0
0.7500000000000001, 0.7000000000000001, 45.0
0.7500000000000001, 0.7000000000000001, 52.0
0.7500000000000001, 0.7000000000000001, 49.0
0.7500000000000001, 0.7000000000000001, 44.0
0.7500000000000001, 0.7000000000000001, 50.0
0.7500000000000001, 0.7000000000000001, 45.0
0.7500000000000001, 0.7000000000000001, 27.0
0.7500000000000001, 0.7000000000000001, 37.0
0.7500000000000001, 0.7000000000000001, 54.0
0.7500000000000001, 0.7000000000000001, -90.0
0.7500000000000001, 0.7000000000000001, 64.0
0.7500000000000001, 0.7000000000000001, 65.0
0.7500000000000001, 0.7000000000000001, 34.0
0.7500000000000001, 0.7000000000000001, 56.0
0.7500000000000001, 0.7000000000000001, 54.0
0.7500000000000001, 0.7000000000000001, 59.0
0.7500000000000001, 0.7000000000000001, 43.0
0.7500000000000001, 0.7000000000000001, 47.0
0.7500000000000001, 0.7000000000000001, 52.0
0.7500000000000001, 0.7000000000000001, 17.0
0.7500000000000001, 0.7000000000000001, 43.0
0.7500000000000001, 0.7000000000000001, 62.0
0.7500000000000001, 0.7000000000000001, 57.0
0.7500000000000001, 0.7000000000000001, 39.0
0.7500000000000001, 0.7000000000000001, 68.0
0.7500000000000001, 0.7000000000000001, 75.0
0.7500000000000001, 0.7000000000000001, 54.0
0.7500000000000001, 0.7000000000000001, 23.0
0.7500000000000001, 0.7000000000000001, 60.0
0.7500000000000001, 0.7000000000000001, 71.0
0.7500000000000001, 0.7000000000000001, 36.0
0.7500000000000001, 0.7000000000000001, 66.0
0.7500000000000001, 0.7000000000000001, 68.0
0.7500000000000001, 0.7000000000000001, 64.0
0.7500000000000001, 0.7000000000000001, 69.0
0.7500000000000001, 0.7000000000000001, 41.0
0.7500000000000001, 0.7000000000000001, 50.0
0.7500000000000001, 0.7000000000000001, 69.0
0.7500000000000001, 0.7000000000000001, 68.0
0.7500000000000001, 0.7000000000000001, 64.0
0.7500000000000001, 0.7000000000000001, 68.0
0.7500000000000001, 0.7000000000000001, 64.0
0.7500000000000001, 0.7000000000000001, 42.0
0.7500000000000001, 0.7000000000000001, 66.0
0.7500000000000001, 0.7000000000000001, 64.0
0.7500000000000001, 0.7000000000000001, 60.0
0.7500000000000001, 0.7000000000000001, 67.0
0.7500000000000001, 0.7000000000000001, 64.0
0.7500000000000001, 0.7000000000000001, 66.0
0.7500000000000001, 0.7000000000000001, 75.0
0.7500000000000001, 0.7000000000000001, 59.0
0.7500000000000001, 0.7000000000000001, 69.0
0.7500000000000001, 0.7000000000000001, 50.0
0.7500000000000001, 0.7000000000000001, 47.0
0.7500000000000001, 0.7000000000000001, 36.0
0.7500000000000001, 0.7000000000000001, 38.0
0.7500000000000001, 0.7000000000000001, 60.0
0.7500000000000001, 0.7000000000000001, 47.0
0.7500000000000001, 0.7000000000000001, 55.0
0.7500000000000001, 0.7000000000000001, 47.0
0.7500000000000001, 0.7000000000000001, 59.0
0.7500000000000001, 0.7000000000000001, 55.0
0.7500000000000001, 0.7000000000000001, 53.0
0.7500000000000001, 0.7000000000000001, 39.0
0.7500000000000001, 0.7000000000000001, 69.0
0.7500000000000001, 0.7000000000000001, 72.0
0.7500000000000001, 0.7000000000000001, 40.0
0.7500000000000001, 0.7000000000000001, 58.0
0.7500000000000001, 0.7500000000000001, -423.0
0.7500000000000001, 0.7500000000000001, -83.0
0.7500000000000001, 0.7500000000000001, -335.0
0.7500000000000001, 0.7500000000000001, -133.0
0.7500000000000001, 0.7500000000000001, -112.0
0.7500000000000001, 0.7500000000000001, -960.0
0.7500000000000001, 0.7500000000000001, -861.0
0.7500000000000001, 0.7500000000000001, -41.0
0.7500000000000001, 0.7500000000000001, -355.0
0.7500000000000001, 0.7500000000000001, -72.0
0.7500000000000001, 0.7500000000000001, 9.0
0.7500000000000001, 0.7500000000000001, -49.0
0.7500000000000001, 0.7500000000000001, -276.0
0.7500000000000001, 0.7500000000000001, -57.0
0.7500000000000001, 0.7500000000000001, -78.0
0.7500000000000001, 0.7500000000000001, -9.0
0.7500000000000001, 0.7500000000000001, -14.0
0.7500000000000001, 0.7500000000000001, 6.0
0.7500000000000001, 0.7500000000000001, -48.0
0.7500000000000001, 0.7500000000000001, 36.0
0.7500000000000001, 0.7500000000000001, -20.0
0.7500000000000001, 0.7500000000000001, -249.0
0.7500000000000001, 0.7500000000000001, -163.0
0.7500000000000001, 0.7500000000000001, 4.0
0.7500000000000001, 0.7500000000000001, 44.0
0.7500000000000001, 0.7500000000000001, 28.0
0.7500000000000001, 0.7500000000000001, -14.0
0.7500000000000001, 0.7500000000000001, -249.0
0.7500000000000001, 0.7500000000000001, 11.0
0.7500000000000001, 0.7500000000000001, 50.0
0.7500000000000001, 0.7500000000000001, 7.0
0.7500000000000001, 0.7500000000000001, -19.0
0.7500000000000001, 0.7500000000000001, -44.0
0.7500000000000001, 0.7500000000000001, 64.0
0.7500000000000001, 0.7500000000000001, 43.0
0.7500000000000001, 0.7500000000000001, 52.0
0.7500000000000001, 0.7500000000000001, 43.0
0.7500000000000001, 0.7500000000000001, 52.0
0.7500000000000001, 0.7500000000000001, 61.0
0.7500000000000001, 0.7500000000000001, 28.0
0.7500000000000001, 0.7500000000000001, 50.0
0.7500000000000001, 0.7500000000000001, 65.0
0.7500000000000001, 0.7500000000000001, 43.0
0.7500000000000001, 0.7500000000000001, 41.0
0.7500000000000001, 0.7500000000000001, 76.0
0.7500000000000001, 0.7500000000000001, 61.0
0.7500000000000001, 0.7500000000000001, 57.0
0.7500000000000001, 0.7500000000000001, 31.0
0.7500000000000001, 0.7500000000000001, 62.0
0.7500000000000001, 0.7500000000000001, 48.0
0.7500000000000001, 0.7500000000000001, 65.0
0.7500000000000001, 0.7500000000000001, 53.0
0.7500000000000001, 0.7500000000000001, 60.0
0.7500000000000001, 0.7500000000000001, 4.0
0.7500000000000001, 0.7500000000000001, 56.0
0.7500000000000001, 0.7500000000000001, 47.0
0.7500000000000001, 0.7500000000000001, 36.0
0.7500000000000001, 0.7500000000000001, 59.0
0.7500000000000001, 0.7500000000000001, 40.0
0.7500000000000001, 0.7500000000000001, 19.0
0.7500000000000001, 0.7500000000000001, 61.0
0.7500000000000001, 0.7500000000000001, 49.0
0.7500000000000001, 0.7500000000000001, 46.0
0.7500000000000001, 0.7500000000000001, 43.0
0.7500000000000001, 0.7500000000000001, 69.0
0.7500000000000001, 0.7500000000000001, 41.0
0.7500000000000001, 0.7500000000000001, 70.0
0.7500000000000001, 0.7500000000000001, 45.0
0.7500000000000001, 0.7500000000000001, 58.0
0.7500000000000001, 0.7500000000000001, 63.0
0.7500000000000001, 0.7500000000000001, 51.0
0.7500000000000001, 0.7500000000000001, 44.0
0.7500000000000001, 0.7500000000000001, 62.0
0.7500000000000001, 0.7500000000000001, 51.0
0.7500000000000001, 0.7500000000000001, 56.0
0.7500000000000001, 0.7500000000000001, 48.0
0.7500000000000001, 0.7500000000000001, 76.0
0.7500000000000001, 0.7500000000000001, 55.0
0.7500000000000001, 0.7500000000000001, 56.0
0.7500000000000001, 0.7500000000000001, 60.0
0.7500000000000001, 0.7500000000000001, 71.0
0.7500000000000001, 0.7500000000000001, 69.0
0.7500000000000001, 0.7500000000000001, 63.0
0.7500000000000001, 0.7500000000000001, 43.0
0.7500000000000001, 0.7500000000000001, 59.0
0.7500000000000001, 0.7500000000000001, 33.0
0.7500000000000001, 0.7500000000000001, 51.0
0.7500000000000001, 0.7500000000000001, -2.0
0.7500000000000001, 0.7500000000000001, 24.0
0.7500000000000001, 0.7500000000000001, 49.0
0.7500000000000001, 0.7500000000000001, 59.0
0.7500000000000001, 0.7500000000000001, 72.0
0.7500000000000001, 0.7500000000000001, 45.0
0.7500000000000001, 0.7500000000000001, 70.0
0.7500000000000001, 0.7500000000000001, 40.0
0.7500000000000001, 0.7500000000000001, 51.0
0.7500000000000001, 0.7500000000000001, 51.0
0.7500000000000001, 0.7500000000000001, 59.0
0.7500000000000001, 0.7500000000000001, 68.0
0.7500000000000001, 0.7500000000000001, 49.0
0.7500000000000001, 0.8000000000000002, -432.0
0.7500000000000001, 0.8000000000000002, -490.0
0.7500000000000001, 0.8000000000000002, -1049.0
0.7500000000000001, 0.8000000000000002, -297.0
0.7500000000000001, 0.8000000000000002, -27.0
0.7500000000000001, 0.8000000000000002, -118.0
0.7500000000000001, 0.8000000000000002, -336.0
0.7500000000000001, 0.8000000000000002, -9.0
0.7500000000000001, 0.8000000000000002, 27.0
0.7500000000000001, 0.8000000000000002, 58.0
0.7500000000000001, 0.8000000000000002, -232.0
0.7500000000000001, 0.8000000000000002, 14.0
0.7500000000000001, 0.8000000000000002, -75.0
0.7500000000000001, 0.8000000000000002, 13.0
0.7500000000000001, 0.8000000000000002, 1.0
0.7500000000000001, 0.8000000000000002, -5.0
0.7500000000000001, 0.8000000000000002, -5.0
0.7500000000000001, 0.8000000000000002, -12.0
0.7500000000000001, 0.8000000000000002, -622.0
0.7500000000000001, 0.8000000000000002, -6.0
0.7500000000000001, 0.8000000000000002, -35.0
0.7500000000000001, 0.8000000000000002, -196.0
0.7500000000000001, 0.8000000000000002, -7.0
0.7500000000000001, 0.8000000000000002, 3.0
0.7500000000000001, 0.8000000000000002, -170.0
0.7500000000000001, 0.8000000000000002, 46.0
0.7500000000000001, 0.8000000000000002, 52.0
0.7500000000000001, 0.8000000000000002, 36.0
0.7500000000000001, 0.8000000000000002, 1.0
0.7500000000000001, 0.8000000000000002, 12.0
0.7500000000000001, 0.8000000000000002, 36.0
0.7500000000000001, 0.8000000000000002, 49.0
0.7500000000000001, 0.8000000000000002, 36.0
0.7500000000000001, 0.8000000000000002, 57.0
0.7500000000000001, 0.8000000000000002, 43.0
0.7500000000000001, 0.8000000000000002, 24.0
0.7500000000000001, 0.8000000000000002, 51.0
0.7500000000000001, 0.8000000000000002, 45.0
0.7500000000000001, 0.8000000000000002, 53.0
0.7500000000000001, 0.8000000000000002, 20.0
0.7500000000000001, 0.8000000000000002, 51.0
0.7500000000000001, 0.8000000000000002, 53.0
0.7500000000000001, 0.8000000000000002, 62.0
0.7500000000000001, 0.8000000000000002, -32.0
0.7500000000000001, 0.8000000000000002, 66.0
0.7500000000000001, 0.8000000000000002, 72.0
0.7500000000000001, 0.8000000000000002, 55.0
0.7500000000000001, 0.8000000000000002, 64.0
0.7500000000000001, 0.8000000000000002, 61.0
0.7500000000000001, 0.8000000000000002, 60.0
0.7500000000000001, 0.8000000000000002, 59.0
0.7500000000000001, 0.8000000000000002, 55.0
0.7500000000000001, 0.8000000000000002, 55.0
0.7500000000000001, 0.8000000000000002, 41.0
0.7500000000000001, 0.8000000000000002, 70.0
0.7500000000000001, 0.8000000000000002, 61.0
0.7500000000000001, 0.8000000000000002, 49.0
0.7500000000000001, 0.8000000000000002, 56.0
0.7500000000000001, 0.8000000000000002, 62.0
0.7500000000000001, 0.8000000000000002, 61.0
0.7500000000000001, 0.8000000000000002, 57.0
0.7500000000000001, 0.8000000000000002, 61.0
0.7500000000000001, 0.8000000000000002, 52.0
0.7500000000000001, 0.8000000000000002, 20.0
0.7500000000000001, 0.8000000000000002, 70.0
0.7500000000000001, 0.8000000000000002, 57.0
0.7500000000000001, 0.8000000000000002, 72.0
0.7500000000000001, 0.8000000000000002, 72.0
0.7500000000000001, 0.8000000000000002, 48.0
0.7500000000000001, 0.8000000000000002, 56.0
0.7500000000000001, 0.8000000000000002, 67.0
0.7500000000000001, 0.8000000000000002, 53.0
0.7500000000000001, 0.8000000000000002, 54.0
0.7500000000000001, 0.8000000000000002, 68.0
0.7500000000000001, 0.8000000000000002, 61.0
0.7500000000000001, 0.8000000000000002, 68.0
0.7500000000000001, 0.8000000000000002, 33.0
0.7500000000000001, 0.8000000000000002, 43.0
0.7500000000000001, 0.8000000000000002, 55.0
0.7500000000000001, 0.8000000000000002, 33.0
0.7500000000000001, 0.8000000000000002, 45.0
0.7500000000000001, 0.8000000000000002, 66.0
0.7500000000000001, 0.8000000000000002, 54.0
0.7500000000000001, 0.8000000000000002, 69.0
0.7500000000000001, 0.8000000000000002, 49.0
0.7500000000000001, 0.8000000000000002, 67.0
0.7500000000000001, 0.8000000000000002, 47.0
0.7500000000000001, 0.8000000000000002, 44.0
0.7500000000000001, 0.8000000000000002, 61.0
0.7500000000000001, 0.8000000000000002, 44.0
0.7500000000000001, 0.8000000000000002, 49.0
0.7500000000000001, 0.8000000000000002, 62.0
0.7500000000000001, 0.8000000000000002, 43.0
0.7500000000000001, 0.8000000000000002, 69.0
0.7500000000000001, 0.8000000000000002, 42.0
0.7500000000000001, 0.8000000000000002, 65.0
0.7500000000000001, 0.8000000000000002, 62.0
0.7500000000000001, 0.8000000000000002, 66.0
0.7500000000000001, 0.8000000000000002, 52.0
0.7500000000000001, 0.8000000000000002, 54.0
0.7500000000000001, 0.8500000000000002, -372.0
0.7500000000000001, 0.8500000000000002, -1103.0
0.7500000000000001, 0.8500000000000002, -466.0
0.7500000000000001, 0.8500000000000002, -116.0
0.7500000000000001, 0.8500000000000002, -47.0
0.7500000000000001, 0.8500000000000002, -240.0
0.7500000000000001, 0.8500000000000002, -149.0
0.7500000000000001, 0.8500000000000002, -100.0
0.7500000000000001, 0.8500000000000002, -52.0
0.7500000000000001, 0.8500000000000002, -28.0
0.7500000000000001, 0.8500000000000002, -139.0
0.7500000000000001, 0.8500000000000002, -113.0
0.7500000000000001, 0.8500000000000002, -18.0
0.7500000000000001, 0.8500000000000002, -149.0
0.7500000000000001, 0.8500000000000002, 26.0
0.7500000000000001, 0.8500000000000002, 42.0
0.7500000000000001, 0.8500000000000002, 63.0
0.7500000000000001, 0.8500000000000002, -72.0
0.7500000000000001, 0.8500000000000002, -508.0
0.7500000000000001, 0.8500000000000002, 34.0
0.7500000000000001, 0.8500000000000002, 49.0
0.7500000000000001, 0.8500000000000002, 50.0
0.7500000000000001, 0.8500000000000002, -31.0
0.7500000000000001, 0.8500000000000002, -25.0
0.7500000000000001, 0.8500000000000002, -120.0
0.7500000000000001, 0.8500000000000002, 35.0
0.7500000000000001, 0.8500000000000002, 29.0
0.7500000000000001, 0.8500000000000002, 51.0
0.7500000000000001, 0.8500000000000002, 55.0
0.7500000000000001, 0.8500000000000002, 37.0
0.7500000000000001, 0.8500000000000002, -285.0
0.7500000000000001, 0.8500000000000002, 34.0
0.7500000000000001, 0.8500000000000002, 36.0
0.7500000000000001, 0.8500000000000002, 46.0
0.7500000000000001, 0.8500000000000002, 24.0
0.7500000000000001, 0.8500000000000002, -76.0
0.7500000000000001, 0.8500000000000002, 68.0
0.7500000000000001, 0.8500000000000002, 43.0
0.7500000000000001, 0.8500000000000002, 30.0
0.7500000000000001, 0.8500000000000002, 36.0
0.7500000000000001, 0.8500000000000002, 43.0
0.7500000000000001, 0.8500000000000002, 62.0
0.7500000000000001, 0.8500000000000002, 16.0
0.7500000000000001, 0.8500000000000002, 46.0
0.7500000000000001, 0.8500000000000002, -48.0
0.7500000000000001, 0.8500000000000002, 70.0
0.7500000000000001, 0.8500000000000002, 44.0
0.7500000000000001, 0.8500000000000002, 61.0
0.7500000000000001, 0.8500000000000002, 59.0
0.7500000000000001, 0.8500000000000002, 61.0
0.7500000000000001, 0.8500000000000002, 52.0
0.7500000000000001, 0.8500000000000002, 47.0
0.7500000000000001, 0.8500000000000002, 69.0
0.7500000000000001, 0.8500000000000002, 66.0
0.7500000000000001, 0.8500000000000002, 61.0
0.7500000000000001, 0.8500000000000002, 49.0
0.7500000000000001, 0.8500000000000002, 45.0
0.7500000000000001, 0.8500000000000002, 51.0
0.7500000000000001, 0.8500000000000002, 59.0
0.7500000000000001, 0.8500000000000002, 47.0
0.7500000000000001, 0.8500000000000002, 57.0
0.7500000000000001, 0.8500000000000002, 50.0
0.7500000000000001, 0.8500000000000002, 46.0
0.7500000000000001, 0.8500000000000002, 63.0
0.7500000000000001, 0.8500000000000002, 63.0
0.7500000000000001, 0.8500000000000002, 62.0
0.7500000000000001, 0.8500000000000002, 62.0
0.7500000000000001, 0.8500000000000002, 51.0
0.7500000000000001, 0.8500000000000002, 64.0
0.7500000000000001, 0.8500000000000002, 57.0
0.7500000000000001, 0.8500000000000002, 63.0
0.7500000000000001, 0.8500000000000002, 59.0
0.7500000000000001, 0.8500000000000002, 48.0
0.7500000000000001, 0.8500000000000002, 66.0
0.7500000000000001, 0.8500000000000002, 60.0
0.7500000000000001, 0.8500000000000002, 71.0
0.7500000000000001, 0.8500000000000002, 40.0
0.7500000000000001, 0.8500000000000002, 66.0
0.7500000000000001, 0.8500000000000002, 29.0
0.7500000000000001, 0.8500000000000002, 69.0
0.7500000000000001, 0.8500000000000002, 68.0
0.7500000000000001, 0.8500000000000002, 72.0
0.7500000000000001, 0.8500000000000002, 57.0
0.7500000000000001, 0.8500000000000002, 70.0
0.7500000000000001, 0.8500000000000002, 61.0
0.7500000000000001, 0.8500000000000002, 47.0
0.7500000000000001, 0.8500000000000002, 65.0
0.7500000000000001, 0.8500000000000002, 67.0
0.7500000000000001, 0.8500000000000002, 14.0
0.7500000000000001, 0.8500000000000002, 39.0
0.7500000000000001, 0.8500000000000002, -16.0
0.7500000000000001, 0.8500000000000002, 15.0
0.7500000000000001, 0.8500000000000002, 57.0
0.7500000000000001, 0.8500000000000002, 59.0
0.7500000000000001, 0.8500000000000002, 68.0
0.7500000000000001, 0.8500000000000002, 54.0
0.7500000000000001, 0.8500000000000002, 68.0
0.7500000000000001, 0.8500000000000002, 56.0
0.7500000000000001, 0.8500000000000002, 53.0
0.7500000000000001, 0.8500000000000002, 66.0
0.7500000000000001, 0.9000000000000002, -338.0
0.7500000000000001, 0.9000000000000002, -638.0
0.7500000000000001, 0.9000000000000002, -385.0
0.7500000000000001, 0.9000000000000002, -76.0
0.7500000000000001, 0.9000000000000002, -566.0
0.7500000000000001, 0.9000000000000002, -234.0
0.7500000000000001, 0.9000000000000002, -13.0
0.7500000000000001, 0.9000000000000002, -6.0
0.7500000000000001, 0.9000000000000002, 3.0
0.7500000000000001, 0.9000000000000002, -409.0
0.7500000000000001, 0.9000000000000002, -262.0
0.7500000000000001, 0.9000000000000002, -204.0
0.7500000000000001, 0.9000000000000002, -263.0
0.7500000000000001, 0.9000000000000002, -151.0
0.7500000000000001, 0.9000000000000002, -25.0
0.7500000000000001, 0.9000000000000002, -76.0
0.7500000000000001, 0.9000000000000002, -88.0
0.7500000000000001, 0.9000000000000002, 41.0
0.7500000000000001, 0.9000000000000002, 17.0
0.7500000000000001, 0.9000000000000002, -40.0
0.7500000000000001, 0.9000000000000002, -9.0
0.7500000000000001, 0.9000000000000002, -107.0
0.7500000000000001, 0.9000000000000002, 37.0
0.7500000000000001, 0.9000000000000002, -80.0
0.7500000000000001, 0.9000000000000002, 51.0
0.7500000000000001, 0.9000000000000002, 3.0
0.7500000000000001, 0.9000000000000002, 11.0
0.7500000000000001, 0.9000000000000002, 46.0
0.7500000000000001, 0.9000000000000002, 50.0
0.7500000000000001, 0.9000000000000002, 45.0
0.7500000000000001, 0.9000000000000002, -17.0
0.7500000000000001, 0.9000000000000002, 4.0
0.7500000000000001, 0.9000000000000002, 45.0
0.7500000000000001, 0.9000000000000002, 6.0
0.7500000000000001, 0.9000000000000002, 58.0
0.7500000000000001, 0.9000000000000002, 47.0
0.7500000000000001, 0.9000000000000002, 61.0
0.7500000000000001, 0.9000000000000002, 15.0
0.7500000000000001, 0.9000000000000002, 39.0
0.7500000000000001, 0.9000000000000002, 69.0
0.7500000000000001, 0.9000000000000002, 63.0
0.7500000000000001, 0.9000000000000002, 62.0
0.7500000000000001, 0.9000000000000002, 50.0
0.7500000000000001, 0.9000000000000002, 21.0
0.7500000000000001, 0.9000000000000002, 63.0
0.7500000000000001, 0.9000000000000002, 62.0
0.7500000000000001, 0.9000000000000002, 66.0
0.7500000000000001, 0.9000000000000002, 73.0
0.7500000000000001, 0.9000000000000002, 58.0
0.7500000000000001, 0.9000000000000002, 64.0
0.7500000000000001, 0.9000000000000002, 71.0
0.7500000000000001, 0.9000000000000002, 25.0
0.7500000000000001, 0.9000000000000002, 63.0
0.7500000000000001, 0.9000000000000002, 68.0
0.7500000000000001, 0.9000000000000002, 41.0
0.7500000000000001, 0.9000000000000002, 67.0
0.7500000000000001, 0.9000000000000002, 65.0
0.7500000000000001, 0.9000000000000002, 43.0
0.7500000000000001, 0.9000000000000002, 67.0
0.7500000000000001, 0.9000000000000002, 59.0
0.7500000000000001, 0.9000000000000002, 67.0
0.7500000000000001, 0.9000000000000002, 58.0
0.7500000000000001, 0.9000000000000002, 45.0
0.7500000000000001, 0.9000000000000002, 57.0
0.7500000000000001, 0.9000000000000002, 60.0
0.7500000000000001, 0.9000000000000002, 67.0
0.7500000000000001, 0.9000000000000002, 63.0
